selection,learning_rate,max_depth,num_leaves,bagging_fraction,feature_fraction,boosting_type,optimal_trees,min_RMSE
TRUE,0.05, 3, 50,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 3, 50,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 3, 50,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 3, 50,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 3, 50,0.85,0.50,gbdt,14,4.821199092655453
FALSE,0.30, 3, 50,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 5, 50,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 5, 50,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 5, 50,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 5, 50,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 5, 50,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 5, 50,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 5, 50,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 5, 50,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 8, 50,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 8, 50,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 8, 50,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 8, 50,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 8, 50,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 8, 50,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 8, 50,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 8, 50,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01,10, 50,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01,10, 50,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05,10, 50,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05,10, 50,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10,10, 50,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10,10, 50,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30,10, 50,0.85,0.50,gbdt,14,4.821199092655453
FALSE,0.30,10, 50,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 1,100,0.85,0.50,gbdt,748,4.661447368048724
FALSE,0.01, 1,100,0.85,0.50,gbdt,555,5.103850600272422
TRUE,0.05, 1,100,0.85,0.50,gbdt,185,4.625182189750823
FALSE,0.05, 1,100,0.85,0.50,gbdt,145,5.117926591354326
TRUE,0.10, 1,100,0.85,0.50,gbdt,95,4.6712939030389
FALSE,0.10, 1,100,0.85,0.50,gbdt,53,5.153384881786311
TRUE,0.30, 1,100,0.85,0.50,gbdt,46,4.69748906770917
FALSE,0.30, 1,100,0.85,0.50,gbdt,30,5.416909033542443
TRUE,0.01, 3,100,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 3,100,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 3,100,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 3,100,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 3,100,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 3,100,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 3,100,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 3,100,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 5,100,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 5,100,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 5,100,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 5,100,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 5,100,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 5,100,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 5,100,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 5,100,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 8,100,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 8,100,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 8,100,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 8,100,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 8,100,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 8,100,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 8,100,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 8,100,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01,10,100,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01,10,100,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05,10,100,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05,10,100,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10,10,100,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10,10,100,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30,10,100,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30,10,100,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 1,200,0.85,0.50,gbdt,748,4.661447368048724
FALSE,0.01, 1,200,0.85,0.50,gbdt,555,5.103850600272422
TRUE,0.05, 1,200,0.85,0.50,gbdt,185,4.625182189750823
FALSE,0.05, 1,200,0.85,0.50,gbdt,145,5.117926591354326
TRUE,0.10, 1,200,0.85,0.50,gbdt,95,4.6712939030389
FALSE,0.10, 1,200,0.85,0.50,gbdt,53,5.153384881786311
TRUE,0.30, 1,200,0.85,0.50,gbdt,46,4.69748906770917
FALSE,0.30, 1,200,0.85,0.50,gbdt,30,5.416909033542443
TRUE,0.01, 3,200,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 3,200,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 3,200,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 3,200,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 3,200,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 3,200,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 3,200,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 3,200,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 5,200,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 5,200,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 5,200,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 5,200,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 5,200,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 5,200,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 5,200,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 5,200,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 8,200,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 8,200,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 8,200,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 8,200,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 8,200,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 8,200,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 8,200,0.85,0.50,gbdt,14,4.821199092655453
FALSE,0.30, 8,200,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01,10,200,0.85,0.50,gbdt,567,4.650114162690382
FALSE,0.01,10,200,0.85,0.50,gbdt,503,4.927665056137357
TRUE,0.05,10,200,0.85,0.50,gbdt,126,4.659551508135665
FALSE,0.05,10,200,0.85,0.50,gbdt,74,5.000410928524975
TRUE,0.10,10,200,0.85,0.50,gbdt,49,4.676319488712437
FALSE,0.10,10,200,0.85,0.50,gbdt,62,4.8372508048630065
TRUE,0.30,10,200,0.85,0.50,gbdt,14,4.821199092655454
FALSE,0.30,10,200,0.85,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 1, 25,1.00,0.50,gbdt,748,4.661447368048724
FALSE,0.01, 1, 25,1.00,0.50,gbdt,555,5.103850600272422
TRUE,0.05, 1, 25,1.00,0.50,gbdt,185,4.625182189750823
FALSE,0.05, 1, 25,1.00,0.50,gbdt,145,5.117926591354326
TRUE,0.10, 1, 25,1.00,0.50,gbdt,95,4.6712939030389
FALSE,0.10, 1, 25,1.00,0.50,gbdt,53,5.153384881786311
TRUE,0.30, 1, 25,1.00,0.50,gbdt,46,4.69748906770917
FALSE,0.30, 1, 25,1.00,0.50,gbdt,30,5.416909033542443
TRUE,0.01, 3, 25,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 3, 25,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 3, 25,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 3, 25,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 3, 25,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 3, 25,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 3, 25,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 3, 25,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 5, 25,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 5, 25,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 5, 25,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 5, 25,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 5, 25,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 5, 25,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 5, 25,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 5, 25,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 8, 25,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 8, 25,1.00,0.50,gbdt,503,4.927665056137358
TRUE,0.05, 8, 25,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 8, 25,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 8, 25,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 8, 25,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 8, 25,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 8, 25,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01,10, 25,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01,10, 25,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05,10, 25,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05,10, 25,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10,10, 25,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10,10, 25,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30,10, 25,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30,10, 25,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 1, 50,1.00,0.50,gbdt,748,4.661447368048724
FALSE,0.01, 1, 50,1.00,0.50,gbdt,555,5.103850600272422
TRUE,0.05, 1, 50,1.00,0.50,gbdt,185,4.625182189750823
FALSE,0.05, 1, 50,1.00,0.50,gbdt,145,5.117926591354326
TRUE,0.10, 1, 50,1.00,0.50,gbdt,95,4.6712939030389
FALSE,0.10, 1, 50,1.00,0.50,gbdt,53,5.153384881786311
TRUE,0.30, 1, 50,1.00,0.50,gbdt,46,4.69748906770917
FALSE,0.30, 1, 50,1.00,0.50,gbdt,30,5.416909033542443
TRUE,0.01, 3, 50,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 3, 50,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 3, 50,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 3, 50,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 3, 50,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 3, 50,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 3, 50,1.00,0.50,gbdt,14,4.821199092655453
FALSE,0.30, 3, 50,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 5, 50,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 5, 50,1.00,0.50,gbdt,503,4.927665056137358
TRUE,0.05, 5, 50,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 5, 50,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 5, 50,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 5, 50,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 5, 50,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 5, 50,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 8, 50,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 8, 50,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 8, 50,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 8, 50,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 8, 50,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 8, 50,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 8, 50,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 8, 50,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01,10, 50,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01,10, 50,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05,10, 50,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05,10, 50,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10,10, 50,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10,10, 50,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30,10, 50,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30,10, 50,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 1,100,1.00,0.50,gbdt,748,4.661447368048724
FALSE,0.01, 1,100,1.00,0.50,gbdt,555,5.103850600272422
TRUE,0.05, 1,100,1.00,0.50,gbdt,185,4.625182189750823
FALSE,0.05, 1,100,1.00,0.50,gbdt,145,5.117926591354326
TRUE,0.10, 1,100,1.00,0.50,gbdt,95,4.6712939030389
FALSE,0.10, 1,100,1.00,0.50,gbdt,53,5.153384881786311
TRUE,0.30, 1,100,1.00,0.50,gbdt,46,4.69748906770917
FALSE,0.30, 1,100,1.00,0.50,gbdt,30,5.416909033542443
TRUE,0.01, 3,100,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 3,100,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 3,100,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 3,100,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 3,100,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 3,100,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 3,100,1.00,0.50,gbdt,14,4.821199092655453
FALSE,0.30, 3,100,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 5,100,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 5,100,1.00,0.50,gbdt,503,4.927665056137358
TRUE,0.05, 5,100,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 5,100,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 5,100,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 5,100,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 5,100,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 5,100,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 8,100,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 8,100,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 8,100,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 8,100,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 8,100,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 8,100,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 8,100,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 8,100,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01,10,100,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01,10,100,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05,10,100,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05,10,100,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10,10,100,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10,10,100,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30,10,100,1.00,0.50,gbdt,14,4.821199092655453
FALSE,0.30,10,100,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 1,200,1.00,0.50,gbdt,748,4.661447368048724
FALSE,0.01, 1,200,1.00,0.50,gbdt,555,5.103850600272422
TRUE,0.05, 1,200,1.00,0.50,gbdt,185,4.625182189750823
FALSE,0.05, 1,200,1.00,0.50,gbdt,145,5.117926591354326
TRUE,0.10, 1,200,1.00,0.50,gbdt,95,4.6712939030389
FALSE,0.10, 1,200,1.00,0.50,gbdt,53,5.153384881786311
TRUE,0.30, 1,200,1.00,0.50,gbdt,46,4.69748906770917
FALSE,0.30, 1,200,1.00,0.50,gbdt,30,5.416909033542443
TRUE,0.01, 3,200,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 3,200,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 3,200,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 3,200,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 3,200,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 3,200,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 3,200,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 3,200,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 5,200,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 5,200,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 5,200,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 5,200,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 5,200,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 5,200,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 5,200,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 5,200,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 8,200,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01, 8,200,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05, 8,200,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05, 8,200,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10, 8,200,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10, 8,200,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30, 8,200,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30, 8,200,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01,10,200,1.00,0.50,gbdt,567,4.650114162690382
FALSE,0.01,10,200,1.00,0.50,gbdt,503,4.927665056137357
TRUE,0.05,10,200,1.00,0.50,gbdt,126,4.659551508135665
FALSE,0.05,10,200,1.00,0.50,gbdt,74,5.000410928524975
TRUE,0.10,10,200,1.00,0.50,gbdt,49,4.676319488712437
FALSE,0.10,10,200,1.00,0.50,gbdt,62,4.8372508048630065
TRUE,0.30,10,200,1.00,0.50,gbdt,14,4.821199092655454
FALSE,0.30,10,200,1.00,0.50,gbdt,14,5.168750812515083
TRUE,0.01, 1, 25,0.50,0.75,gbdt,750,4.659750170435953
FALSE,0.01, 1, 25,0.50,0.75,gbdt,539,5.098941001952386
TRUE,0.05, 1, 25,0.50,0.75,gbdt,166,4.653484813457382
FALSE,0.05, 1, 25,0.50,0.75,gbdt,111,5.11257992837158
TRUE,0.10, 1, 25,0.50,0.75,gbdt,91,4.6149601381835
FALSE,0.10, 1, 25,0.50,0.75,gbdt,56,5.091584981994671
TRUE,0.30, 1, 25,0.50,0.75,gbdt,53,4.65485916470219
FALSE,0.30, 1, 25,0.50,0.75,gbdt,19,5.3920968326682726
TRUE,0.01, 3, 25,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 3, 25,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 3, 25,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 3, 25,0.50,0.75,gbdt,109,4.927902381248359
TRUE,0.10, 3, 25,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 3, 25,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30, 3, 25,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30, 3, 25,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01, 5, 25,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 5, 25,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 5, 25,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 5, 25,0.50,0.75,gbdt,109,4.9279023812483596
TRUE,0.10, 5, 25,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 5, 25,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30, 5, 25,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30, 5, 25,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01, 8, 25,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 8, 25,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 8, 25,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 8, 25,0.50,0.75,gbdt,109,4.927902381248359
TRUE,0.10, 8, 25,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 8, 25,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30, 8, 25,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30, 8, 25,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01,10, 25,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01,10, 25,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05,10, 25,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05,10, 25,0.50,0.75,gbdt,109,4.9279023812483596
TRUE,0.10,10, 25,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10,10, 25,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30,10, 25,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30,10, 25,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01, 1, 50,0.50,0.75,gbdt,750,4.659750170435953
FALSE,0.01, 1, 50,0.50,0.75,gbdt,539,5.098941001952386
TRUE,0.05, 1, 50,0.50,0.75,gbdt,166,4.653484813457382
FALSE,0.05, 1, 50,0.50,0.75,gbdt,111,5.11257992837158
TRUE,0.10, 1, 50,0.50,0.75,gbdt,91,4.6149601381835
FALSE,0.10, 1, 50,0.50,0.75,gbdt,56,5.091584981994671
TRUE,0.30, 1, 50,0.50,0.75,gbdt,53,4.65485916470219
FALSE,0.30, 1, 50,0.50,0.75,gbdt,19,5.3920968326682726
TRUE,0.01, 3, 50,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 3, 50,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 3, 50,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 3, 50,0.50,0.75,gbdt,109,4.9279023812483596
TRUE,0.10, 3, 50,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 3, 50,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30, 3, 50,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30, 3, 50,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01, 5, 50,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 5, 50,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 5, 50,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 5, 50,0.50,0.75,gbdt,109,4.9279023812483596
TRUE,0.10, 5, 50,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 5, 50,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30, 5, 50,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30, 5, 50,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01, 8, 50,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 8, 50,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 8, 50,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 8, 50,0.50,0.75,gbdt,109,4.927902381248359
TRUE,0.10, 8, 50,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 8, 50,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30, 8, 50,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30, 8, 50,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01,10, 50,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01,10, 50,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05,10, 50,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05,10, 50,0.50,0.75,gbdt,109,4.9279023812483596
TRUE,0.10,10, 50,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10,10, 50,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30,10, 50,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30,10, 50,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01, 1,100,0.50,0.75,gbdt,750,4.659750170435953
FALSE,0.01, 1,100,0.50,0.75,gbdt,539,5.098941001952386
TRUE,0.05, 1,100,0.50,0.75,gbdt,166,4.653484813457382
FALSE,0.05, 1,100,0.50,0.75,gbdt,111,5.11257992837158
TRUE,0.10, 1,100,0.50,0.75,gbdt,91,4.6149601381835
FALSE,0.10, 1,100,0.50,0.75,gbdt,56,5.091584981994671
TRUE,0.30, 1,100,0.50,0.75,gbdt,53,4.65485916470219
FALSE,0.30, 1,100,0.50,0.75,gbdt,19,5.3920968326682726
TRUE,0.01, 3,100,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 3,100,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 3,100,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 3,100,0.50,0.75,gbdt,109,4.927902381248359
TRUE,0.10, 3,100,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 3,100,0.50,0.75,gbdt,37,4.90890311907846
TRUE,0.30, 3,100,0.50,0.75,gbdt,20,4.746730717917253
FALSE,0.30, 3,100,0.50,0.75,gbdt,12,5.124337784432474
TRUE,0.01, 5,100,0.50,0.75,gbdt,523,4.637169057455811
FALSE,0.01, 5,100,0.50,0.75,gbdt,477,4.92395790774412
TRUE,0.05, 5,100,0.50,0.75,gbdt,88,4.622641550007664
FALSE,0.05, 5,100,0.50,0.75,gbdt,109,4.927902381248359
TRUE,0.10, 5,100,0.50,0.75,gbdt,48,4.648639482817274
FALSE,0.10, 5,100,0.50,0.75,gbdt,37,4.90890311907846
